gene:Zm00001eb000250 gene:Zm00001eb000290
gene:Zm00001eb313620 gene:Zm00001eb313650
gene:Zm00001eb313630 gene:Zm00001eb313650
gene:Zm00001eb313720 gene:Zm00001eb313730
gene:Zm00001eb314320 gene:Zm00001eb314330
gene:Zm00001eb314440 gene:Zm00001eb314450
gene:Zm00001eb314460 gene:Zm00001eb314480
gene:Zm00001eb314450 gene:Zm00001eb314470
gene:Zm00001eb315020 gene:Zm00001eb315030
gene:Zm00001eb315060 gene:Zm00001eb315090
gene:Zm00001eb315060 gene:Zm00001eb315100
gene:Zm00001eb315090 gene:Zm00001eb315100
gene:Zm00001eb315100 gene:Zm00001eb315130
gene:Zm00001eb315100 gene:Zm00001eb315140
gene:Zm00001eb315130 gene:Zm00001eb315140
gene:Zm00001eb315130 gene:Zm00001eb315150
gene:Zm00001eb315140 gene:Zm00001eb315150
gene:Zm00001eb315140 gene:Zm00001eb315170
gene:Zm00001eb315150 gene:Zm00001eb315170
gene:Zm00001eb315170 gene:Zm00001eb315200
gene:Zm00001eb315250 gene:Zm00001eb315260
gene:Zm00001eb315250 gene:Zm00001eb315270
gene:Zm00001eb315260 gene:Zm00001eb315270
gene:Zm00001eb315260 gene:Zm00001eb315280
gene:Zm00001eb315270 gene:Zm00001eb315280
gene:Zm00001eb315500 gene:Zm00001eb315510
gene:Zm00001eb315640 gene:Zm00001eb315650
gene:Zm00001eb315730 gene:Zm00001eb315740
gene:Zm00001eb316150 gene:Zm00001eb316170
gene:Zm00001eb316340 gene:Zm00001eb316350
gene:Zm00001eb316910 gene:Zm00001eb316920
gene:Zm00001eb316910 gene:Zm00001eb316930
gene:Zm00001eb316920 gene:Zm00001eb316930
gene:Zm00001eb316920 gene:Zm00001eb316940
gene:Zm00001eb316930 gene:Zm00001eb316940
gene:Zm00001eb317010 gene:Zm00001eb317020
gene:Zm00001eb317250 gene:Zm00001eb317270
gene:Zm00001eb317430 gene:Zm00001eb317440
gene:Zm00001eb317450 gene:Zm00001eb317470
gene:Zm00001eb317690 gene:Zm00001eb317700
gene:Zm00001eb318080 gene:Zm00001eb318090
gene:Zm00001eb318080 gene:Zm00001eb318100
gene:Zm00001eb318090 gene:Zm00001eb318100
gene:Zm00001eb318110 gene:Zm00001eb318130
gene:Zm00001eb318570 gene:Zm00001eb318580
gene:Zm00001eb318730 gene:Zm00001eb318740
gene:Zm00001eb318890 gene:Zm00001eb318900
gene:Zm00001eb318890 gene:Zm00001eb318910
gene:Zm00001eb318900 gene:Zm00001eb318910
gene:Zm00001eb319530 gene:Zm00001eb319580
gene:Zm00001eb320820 gene:Zm00001eb320830
gene:Zm00001eb320960 gene:Zm00001eb320970
gene:Zm00001eb321070 gene:Zm00001eb321090
gene:Zm00001eb321090 gene:Zm00001eb321100
gene:Zm00001eb321090 gene:Zm00001eb321110
gene:Zm00001eb321100 gene:Zm00001eb321110
gene:Zm00001eb321100 gene:Zm00001eb321140
gene:Zm00001eb321110 gene:Zm00001eb321140
gene:Zm00001eb321580 gene:Zm00001eb321600
gene:Zm00001eb321630 gene:Zm00001eb321640
gene:Zm00001eb321630 gene:Zm00001eb321650
gene:Zm00001eb321640 gene:Zm00001eb321650
gene:Zm00001eb321640 gene:Zm00001eb321660
gene:Zm00001eb321650 gene:Zm00001eb321660
gene:Zm00001eb321840 gene:Zm00001eb321850
gene:Zm00001eb322070 gene:Zm00001eb322100
gene:Zm00001eb322080 gene:Zm00001eb322110
gene:Zm00001eb322090 gene:Zm00001eb322120
gene:Zm00001eb322190 gene:Zm00001eb322210
gene:Zm00001eb322200 gene:Zm00001eb322220
gene:Zm00001eb322210 gene:Zm00001eb322260
gene:Zm00001eb322260 gene:Zm00001eb322270
gene:Zm00001eb322980 gene:Zm00001eb323000
gene:Zm00001eb323200 gene:Zm00001eb323220
gene:Zm00001eb323220 gene:Zm00001eb323230
gene:Zm00001eb323220 gene:Zm00001eb323240
gene:Zm00001eb323230 gene:Zm00001eb323240
gene:Zm00001eb323230 gene:Zm00001eb323280
gene:Zm00001eb323240 gene:Zm00001eb323280
gene:Zm00001eb323280 gene:Zm00001eb323300
gene:Zm00001eb323300 gene:Zm00001eb323310
gene:Zm00001eb323300 gene:Zm00001eb323340
gene:Zm00001eb323310 gene:Zm00001eb323340
gene:Zm00001eb323330 gene:Zm00001eb323370
gene:Zm00001eb323340 gene:Zm00001eb323350
gene:Zm00001eb323340 gene:Zm00001eb323360
gene:Zm00001eb323360 gene:Zm00001eb323410
gene:Zm00001eb323370 gene:Zm00001eb323400
gene:Zm00001eb323380 gene:Zm00001eb323410
gene:Zm00001eb323410 gene:Zm00001eb323420
gene:Zm00001eb323640 gene:Zm00001eb323660
gene:Zm00001eb323660 gene:Zm00001eb323690
gene:Zm00001eb323710 gene:Zm00001eb323730
gene:Zm00001eb323710 gene:Zm00001eb323760
gene:Zm00001eb323730 gene:Zm00001eb323760
gene:Zm00001eb323800 gene:Zm00001eb323830
gene:Zm00001eb323870 gene:Zm00001eb323920
gene:Zm00001eb323920 gene:Zm00001eb323930
gene:Zm00001eb323960 gene:Zm00001eb323970
gene:Zm00001eb324820 gene:Zm00001eb324830
gene:Zm00001eb325000 gene:Zm00001eb325010
gene:Zm00001eb325290 gene:Zm00001eb325300
gene:Zm00001eb325640 gene:Zm00001eb325650
gene:Zm00001eb325640 gene:Zm00001eb325680
gene:Zm00001eb325650 gene:Zm00001eb325680
gene:Zm00001eb326380 gene:Zm00001eb326390
gene:Zm00001eb326560 gene:Zm00001eb326570
gene:Zm00001eb326990 gene:Zm00001eb327000
gene:Zm00001eb327900 gene:Zm00001eb327910
gene:Zm00001eb328140 gene:Zm00001eb328180
gene:Zm00001eb328150 gene:Zm00001eb328190
gene:Zm00001eb328180 gene:Zm00001eb328200
gene:Zm00001eb328190 gene:Zm00001eb328210
gene:Zm00001eb328780 gene:Zm00001eb328790
gene:Zm00001eb328780 gene:Zm00001eb328800
gene:Zm00001eb328790 gene:Zm00001eb328800
gene:Zm00001eb328790 gene:Zm00001eb328810
gene:Zm00001eb328800 gene:Zm00001eb328810
gene:Zm00001eb328800 gene:Zm00001eb328820
gene:Zm00001eb328810 gene:Zm00001eb328820
gene:Zm00001eb328810 gene:Zm00001eb328830
gene:Zm00001eb328820 gene:Zm00001eb328830
gene:Zm00001eb328820 gene:Zm00001eb328840
gene:Zm00001eb328830 gene:Zm00001eb328840
gene:Zm00001eb328830 gene:Zm00001eb328860
gene:Zm00001eb328840 gene:Zm00001eb328860
gene:Zm00001eb328860 gene:Zm00001eb328870
gene:Zm00001eb329100 gene:Zm00001eb329110
gene:Zm00001eb329100 gene:Zm00001eb329140
gene:Zm00001eb329110 gene:Zm00001eb329140
gene:Zm00001eb329140 gene:Zm00001eb329160
gene:Zm00001eb329290 gene:Zm00001eb329300
gene:Zm00001eb329290 gene:Zm00001eb329310
gene:Zm00001eb329300 gene:Zm00001eb329320
gene:Zm00001eb329310 gene:Zm00001eb329320
gene:Zm00001eb329310 gene:Zm00001eb329350
gene:Zm00001eb329320 gene:Zm00001eb329350
gene:Zm00001eb329450 gene:Zm00001eb329460
gene:Zm00001eb329450 gene:Zm00001eb329470
gene:Zm00001eb330530 gene:Zm00001eb330540
gene:Zm00001eb330530 gene:Zm00001eb330550
gene:Zm00001eb330540 gene:Zm00001eb330550
gene:Zm00001eb330540 gene:Zm00001eb330580
gene:Zm00001eb330590 gene:Zm00001eb330600
gene:Zm00001eb330880 gene:Zm00001eb330890
gene:Zm00001eb330880 gene:Zm00001eb330900
gene:Zm00001eb330890 gene:Zm00001eb330900
gene:Zm00001eb331310 gene:Zm00001eb331320
gene:Zm00001eb332100 gene:Zm00001eb332120
gene:Zm00001eb333290 gene:Zm00001eb333300
gene:Zm00001eb333390 gene:Zm00001eb333420
gene:Zm00001eb333460 gene:Zm00001eb333470
gene:Zm00001eb333550 gene:Zm00001eb333560
gene:Zm00001eb334270 gene:Zm00001eb334280
gene:Zm00001eb334620 gene:Zm00001eb334630
gene:Zm00001eb334620 gene:Zm00001eb334650
gene:Zm00001eb334630 gene:Zm00001eb334650
gene:Zm00001eb334650 gene:Zm00001eb334670
gene:Zm00001eb334650 gene:Zm00001eb334680
gene:Zm00001eb334670 gene:Zm00001eb334680
gene:Zm00001eb334680 gene:Zm00001eb334730
gene:Zm00001eb334760 gene:Zm00001eb334770
gene:Zm00001eb334760 gene:Zm00001eb334780
gene:Zm00001eb334770 gene:Zm00001eb334780
gene:Zm00001eb335470 gene:Zm00001eb335510
gene:Zm00001eb335510 gene:Zm00001eb335530
gene:Zm00001eb335530 gene:Zm00001eb335540
gene:Zm00001eb335530 gene:Zm00001eb335550
gene:Zm00001eb335680 gene:Zm00001eb335690
gene:Zm00001eb336030 gene:Zm00001eb336040
gene:Zm00001eb336100 gene:Zm00001eb336120
gene:Zm00001eb336340 gene:Zm00001eb336350
gene:Zm00001eb337660 gene:Zm00001eb337670
gene:Zm00001eb338230 gene:Zm00001eb338250
gene:Zm00001eb338270 gene:Zm00001eb338290
gene:Zm00001eb338510 gene:Zm00001eb338520
gene:Zm00001eb338510 gene:Zm00001eb338560
gene:Zm00001eb338520 gene:Zm00001eb338550
gene:Zm00001eb338550 gene:Zm00001eb338560
gene:Zm00001eb339110 gene:Zm00001eb339120
gene:Zm00001eb339110 gene:Zm00001eb339130
gene:Zm00001eb339120 gene:Zm00001eb339130
gene:Zm00001eb339120 gene:Zm00001eb339150
gene:Zm00001eb339130 gene:Zm00001eb339150
gene:Zm00001eb339150 gene:Zm00001eb339170
gene:Zm00001eb339640 gene:Zm00001eb339650
gene:Zm00001eb339950 gene:Zm00001eb339960
gene:Zm00001eb340020 gene:Zm00001eb340040
gene:Zm00001eb340430 gene:Zm00001eb340440
gene:Zm00001eb341100 gene:Zm00001eb341120
gene:Zm00001eb341440 gene:Zm00001eb341480
gene:Zm00001eb342670 gene:Zm00001eb342680
gene:Zm00001eb342770 gene:Zm00001eb342790
gene:Zm00001eb342780 gene:Zm00001eb342810
gene:Zm00001eb344010 gene:Zm00001eb344020
gene:Zm00001eb344010 gene:Zm00001eb344040
gene:Zm00001eb344020 gene:Zm00001eb344040
gene:Zm00001eb344870 gene:Zm00001eb344880
gene:Zm00001eb345110 gene:Zm00001eb345130
gene:Zm00001eb345120 gene:Zm00001eb345150
gene:Zm00001eb345130 gene:Zm00001eb345170
gene:Zm00001eb346210 gene:Zm00001eb346230
gene:Zm00001eb346450 gene:Zm00001eb346460
gene:Zm00001eb346710 gene:Zm00001eb346720
gene:Zm00001eb346940 gene:Zm00001eb346960
gene:Zm00001eb347500 gene:Zm00001eb347510
gene:Zm00001eb347960 gene:Zm00001eb347980
gene:Zm00001eb347970 gene:Zm00001eb348010
gene:Zm00001eb347980 gene:Zm00001eb347990
gene:Zm00001eb347980 gene:Zm00001eb348000
gene:Zm00001eb347990 gene:Zm00001eb348020
gene:Zm00001eb348000 gene:Zm00001eb348020
gene:Zm00001eb348010 gene:Zm00001eb348040
gene:Zm00001eb348020 gene:Zm00001eb348030
gene:Zm00001eb348360 gene:Zm00001eb348380
gene:Zm00001eb349060 gene:Zm00001eb349070
gene:Zm00001eb349240 gene:Zm00001eb349250
gene:Zm00001eb349330 gene:Zm00001eb349360
gene:Zm00001eb349560 gene:Zm00001eb349570
gene:Zm00001eb349560 gene:Zm00001eb349580
gene:Zm00001eb349570 gene:Zm00001eb349580
gene:Zm00001eb349570 gene:Zm00001eb349600
gene:Zm00001eb349580 gene:Zm00001eb349600
gene:Zm00001eb349600 gene:Zm00001eb349610
gene:Zm00001eb349920 gene:Zm00001eb349930
gene:Zm00001eb350260 gene:Zm00001eb350270
gene:Zm00001eb350680 gene:Zm00001eb350690
gene:Zm00001eb351470 gene:Zm00001eb351480
gene:Zm00001eb351850 gene:Zm00001eb351860
gene:Zm00001eb352340 gene:Zm00001eb352350
gene:Zm00001eb352570 gene:Zm00001eb352580
gene:Zm00001eb352660 gene:Zm00001eb352670
gene:Zm00001eb352700 gene:Zm00001eb352710
gene:Zm00001eb353210 gene:Zm00001eb353230
gene:Zm00001eb353340 gene:Zm00001eb353380
gene:Zm00001eb353350 gene:Zm00001eb353370
gene:Zm00001eb353360 gene:Zm00001eb353390
gene:Zm00001eb353370 gene:Zm00001eb353410
gene:Zm00001eb353390 gene:Zm00001eb353430
gene:Zm00001eb353400 gene:Zm00001eb353410
gene:Zm00001eb353430 gene:Zm00001eb353440
gene:Zm00001eb354680 gene:Zm00001eb354690
gene:Zm00001eb354680 gene:Zm00001eb354700
gene:Zm00001eb355350 gene:Zm00001eb355360
gene:Zm00001eb355490 gene:Zm00001eb355510
gene:Zm00001eb355500 gene:Zm00001eb355520
gene:Zm00001eb355540 gene:Zm00001eb355550
gene:Zm00001eb355980 gene:Zm00001eb355990
gene:Zm00001eb356010 gene:Zm00001eb356070
gene:Zm00001eb357550 gene:Zm00001eb357560
gene:Zm00001eb357950 gene:Zm00001eb357960
gene:Zm00001eb358010 gene:Zm00001eb358020
gene:Zm00001eb358110 gene:Zm00001eb358120
gene:Zm00001eb358110 gene:Zm00001eb358140
gene:Zm00001eb358120 gene:Zm00001eb358140
gene:Zm00001eb358140 gene:Zm00001eb358150
gene:Zm00001eb358230 gene:Zm00001eb358250
gene:Zm00001eb358320 gene:Zm00001eb358330
gene:Zm00001eb358450 gene:Zm00001eb358480
gene:Zm00001eb358460 gene:Zm00001eb358470
gene:Zm00001eb358460 gene:Zm00001eb358500
gene:Zm00001eb358470 gene:Zm00001eb358500
gene:Zm00001eb358500 gene:Zm00001eb358510
gene:Zm00001eb358750 gene:Zm00001eb358770
gene:Zm00001eb358770 gene:Zm00001eb358780
gene:Zm00001eb358770 gene:Zm00001eb358800
gene:Zm00001eb358780 gene:Zm00001eb358800
gene:Zm00001eb359880 gene:Zm00001eb359890
gene:Zm00001eb359920 gene:Zm00001eb359930
gene:Zm00001eb360200 gene:Zm00001eb360210
gene:Zm00001eb360200 gene:Zm00001eb360220
gene:Zm00001eb360210 gene:Zm00001eb360220
gene:Zm00001eb360620 gene:Zm00001eb360640
gene:Zm00001eb360630 gene:Zm00001eb360640
gene:Zm00001eb360790 gene:Zm00001eb360810
gene:Zm00001eb360940 gene:Zm00001eb360950
gene:Zm00001eb361550 gene:Zm00001eb361580
gene:Zm00001eb361650 gene:Zm00001eb361660
gene:Zm00001eb362930 gene:Zm00001eb362940
gene:Zm00001eb362930 gene:Zm00001eb362950
gene:Zm00001eb362940 gene:Zm00001eb362960
gene:Zm00001eb362950 gene:Zm00001eb362980
gene:Zm00001eb362960 gene:Zm00001eb362970
gene:Zm00001eb362960 gene:Zm00001eb362990
gene:Zm00001eb362970 gene:Zm00001eb362990
gene:Zm00001eb362980 gene:Zm00001eb363020
gene:Zm00001eb362990 gene:Zm00001eb363020
gene:Zm00001eb363380 gene:Zm00001eb363440
gene:Zm00001eb363520 gene:Zm00001eb363530
gene:Zm00001eb363560 gene:Zm00001eb363570
gene:Zm00001eb364080 gene:Zm00001eb364090
gene:Zm00001eb364310 gene:Zm00001eb364330
gene:Zm00001eb364410 gene:Zm00001eb364420
gene:Zm00001eb364410 gene:Zm00001eb364430
gene:Zm00001eb364420 gene:Zm00001eb364430
gene:Zm00001eb364420 gene:Zm00001eb364440
gene:Zm00001eb364430 gene:Zm00001eb364450
gene:Zm00001eb364440 gene:Zm00001eb364460
gene:Zm00001eb364660 gene:Zm00001eb364680
gene:Zm00001eb365080 gene:Zm00001eb365100
gene:Zm00001eb365480 gene:Zm00001eb365500
gene:Zm00001eb366300 gene:Zm00001eb366310
gene:Zm00001eb366480 gene:Zm00001eb366510
gene:Zm00001eb366490 gene:Zm00001eb366520
gene:Zm00001eb366930 gene:Zm00001eb366990
gene:Zm00001eb367500 gene:Zm00001eb367570
gene:Zm00001eb367510 gene:Zm00001eb367530
gene:Zm00001eb367510 gene:Zm00001eb367560
gene:Zm00001eb367530 gene:Zm00001eb367560
gene:Zm00001eb367560 gene:Zm00001eb367580
gene:Zm00001eb367580 gene:Zm00001eb367590
gene:Zm00001eb367580 gene:Zm00001eb367600
gene:Zm00001eb367590 gene:Zm00001eb367600
gene:Zm00001eb367590 gene:Zm00001eb367620
gene:Zm00001eb367600 gene:Zm00001eb367620
gene:Zm00001eb367600 gene:Zm00001eb367640
gene:Zm00001eb367620 gene:Zm00001eb367640
gene:Zm00001eb368200 gene:Zm00001eb368260
gene:Zm00001eb369440 gene:Zm00001eb369450
gene:Zm00001eb369460 gene:Zm00001eb369470
gene:Zm00001eb369550 gene:Zm00001eb369560
gene:Zm00001eb370540 gene:Zm00001eb370550
gene:Zm00001eb371220 gene:Zm00001eb371230
gene:Zm00001eb371280 gene:Zm00001eb371290
gene:Zm00001eb371280 gene:Zm00001eb371300
gene:Zm00001eb371290 gene:Zm00001eb371300
gene:Zm00001eb371300 gene:Zm00001eb371350
gene:Zm00001eb371400 gene:Zm00001eb371420
gene:Zm00001eb371550 gene:Zm00001eb371580
gene:Zm00001eb371800 gene:Zm00001eb371810
gene:Zm00001eb371800 gene:Zm00001eb371820
gene:Zm00001eb371810 gene:Zm00001eb371820
gene:Zm00001eb371910 gene:Zm00001eb371920
gene:Zm00001eb372030 gene:Zm00001eb372040
gene:Zm00001eb373030 gene:Zm00001eb373050
gene:Zm00001eb373040 gene:Zm00001eb373080
gene:Zm00001eb373110 gene:Zm00001eb373120
gene:Zm00001eb373220 gene:Zm00001eb373230
gene:Zm00001eb373220 gene:Zm00001eb373260
gene:Zm00001eb373230 gene:Zm00001eb373250
gene:Zm00001eb373250 gene:Zm00001eb373260
gene:Zm00001eb373450 gene:Zm00001eb373460
gene:Zm00001eb374310 gene:Zm00001eb374320
gene:Zm00001eb374480 gene:Zm00001eb374500
gene:Zm00001eb374510 gene:Zm00001eb374520
gene:Zm00001eb374530 gene:Zm00001eb374550
gene:Zm00001eb375100 gene:Zm00001eb375120
gene:Zm00001eb375220 gene:Zm00001eb375230
gene:Zm00001eb375240 gene:Zm00001eb375270
gene:Zm00001eb375440 gene:Zm00001eb375460
gene:Zm00001eb375740 gene:Zm00001eb375750
gene:Zm00001eb375740 gene:Zm00001eb375770
gene:Zm00001eb375750 gene:Zm00001eb375770
gene:Zm00001eb375760 gene:Zm00001eb375780
gene:Zm00001eb375770 gene:Zm00001eb375790
gene:Zm00001eb375780 gene:Zm00001eb375800
gene:Zm00001eb375790 gene:Zm00001eb375810
gene:Zm00001eb375800 gene:Zm00001eb375830
gene:Zm00001eb375890 gene:Zm00001eb375920
gene:Zm00001eb375920 gene:Zm00001eb375930
gene:Zm00001eb375920 gene:Zm00001eb375940
gene:Zm00001eb375930 gene:Zm00001eb375940
gene:Zm00001eb375930 gene:Zm00001eb375950
gene:Zm00001eb375940 gene:Zm00001eb375950
gene:Zm00001eb375960 gene:Zm00001eb376010
gene:Zm00001eb375980 gene:Zm00001eb376000
gene:Zm00001eb376010 gene:Zm00001eb376060
gene:Zm00001eb376060 gene:Zm00001eb376070
gene:Zm00001eb376060 gene:Zm00001eb376090
gene:Zm00001eb376070 gene:Zm00001eb376090
gene:Zm00001eb376190 gene:Zm00001eb376220
gene:Zm00001eb376200 gene:Zm00001eb376230
gene:Zm00001eb376210 gene:Zm00001eb376240
gene:Zm00001eb376220 gene:Zm00001eb376250
gene:Zm00001eb376230 gene:Zm00001eb376270
gene:Zm00001eb376240 gene:Zm00001eb376280
gene:Zm00001eb376250 gene:Zm00001eb376260
gene:Zm00001eb376250 gene:Zm00001eb376310
gene:Zm00001eb376260 gene:Zm00001eb376310
gene:Zm00001eb376270 gene:Zm00001eb376300
gene:Zm00001eb376280 gene:Zm00001eb376340
gene:Zm00001eb376300 gene:Zm00001eb376330
gene:Zm00001eb376310 gene:Zm00001eb376320
gene:Zm00001eb376310 gene:Zm00001eb376350
gene:Zm00001eb376320 gene:Zm00001eb376350
gene:Zm00001eb376340 gene:Zm00001eb376360
gene:Zm00001eb376530 gene:Zm00001eb376570
gene:Zm00001eb376540 gene:Zm00001eb376560
gene:Zm00001eb376890 gene:Zm00001eb376900
gene:Zm00001eb376890 gene:Zm00001eb376930
gene:Zm00001eb376900 gene:Zm00001eb376930
gene:Zm00001eb376910 gene:Zm00001eb376940
gene:Zm00001eb376920 gene:Zm00001eb376950
gene:Zm00001eb376930 gene:Zm00001eb376970
gene:Zm00001eb376950 gene:Zm00001eb376960
gene:Zm00001eb377070 gene:Zm00001eb377110
gene:Zm00001eb377390 gene:Zm00001eb377400
gene:Zm00001eb377390 gene:Zm00001eb377410
gene:Zm00001eb377400 gene:Zm00001eb377410
gene:Zm00001eb377480 gene:Zm00001eb377500
gene:Zm00001eb377560 gene:Zm00001eb377570
gene:Zm00001eb377560 gene:Zm00001eb377580
gene:Zm00001eb377570 gene:Zm00001eb377600
gene:Zm00001eb377580 gene:Zm00001eb377600
gene:Zm00001eb377590 gene:Zm00001eb377610
gene:Zm00001eb377600 gene:Zm00001eb377630
gene:Zm00001eb377610 gene:Zm00001eb377640
gene:Zm00001eb377630 gene:Zm00001eb377650
gene:Zm00001eb377640 gene:Zm00001eb377680
gene:Zm00001eb377650 gene:Zm00001eb377660
gene:Zm00001eb377650 gene:Zm00001eb377670
gene:Zm00001eb377660 gene:Zm00001eb377670
gene:Zm00001eb377660 gene:Zm00001eb377690
gene:Zm00001eb377670 gene:Zm00001eb377690
gene:Zm00001eb377680 gene:Zm00001eb377710
gene:Zm00001eb377690 gene:Zm00001eb377700
gene:Zm00001eb377690 gene:Zm00001eb377720
gene:Zm00001eb377700 gene:Zm00001eb377720
gene:Zm00001eb377720 gene:Zm00001eb377730
gene:Zm00001eb377720 gene:Zm00001eb377740
gene:Zm00001eb377730 gene:Zm00001eb377740
gene:Zm00001eb378170 gene:Zm00001eb378180
gene:Zm00001eb379130 gene:Zm00001eb379140
gene:Zm00001eb379160 gene:Zm00001eb379170
gene:Zm00001eb379170 gene:Zm00001eb379220
gene:Zm00001eb379220 gene:Zm00001eb379260
gene:Zm00001eb379230 gene:Zm00001eb379250
gene:Zm00001eb380040 gene:Zm00001eb380050
gene:Zm00001eb380280 gene:Zm00001eb380290
gene:Zm00001eb380280 gene:Zm00001eb380300
gene:Zm00001eb380290 gene:Zm00001eb380300
gene:Zm00001eb380290 gene:Zm00001eb380310
gene:Zm00001eb380300 gene:Zm00001eb380310
gene:Zm00001eb380300 gene:Zm00001eb380320
gene:Zm00001eb380310 gene:Zm00001eb380320
gene:Zm00001eb380380 gene:Zm00001eb380390
gene:Zm00001eb380380 gene:Zm00001eb380400
gene:Zm00001eb380390 gene:Zm00001eb380400
gene:Zm00001eb380430 gene:Zm00001eb380440
gene:Zm00001eb380470 gene:Zm00001eb380480
gene:Zm00001eb380610 gene:Zm00001eb380620
gene:Zm00001eb380790 gene:Zm00001eb380810
gene:Zm00001eb381210 gene:Zm00001eb381280
gene:Zm00001eb381240 gene:Zm00001eb381250
gene:Zm00001eb381270 gene:Zm00001eb381280
gene:Zm00001eb381290 gene:Zm00001eb381300
gene:Zm00001eb381330 gene:Zm00001eb381340
gene:Zm00001eb381330 gene:Zm00001eb381350
gene:Zm00001eb381340 gene:Zm00001eb381350
gene:Zm00001eb381640 gene:Zm00001eb381650
gene:Zm00001eb381670 gene:Zm00001eb381710
gene:Zm00001eb381660 gene:Zm00001eb381720
gene:Zm00001eb381680 gene:Zm00001eb381730
gene:Zm00001eb381690 gene:Zm00001eb381740
gene:Zm00001eb381700 gene:Zm00001eb381750
gene:Zm00001eb382480 gene:Zm00001eb382490
gene:Zm00001eb382990 gene:Zm00001eb383000
gene:Zm00001eb383440 gene:Zm00001eb383460
gene:Zm00001eb383450 gene:Zm00001eb383460
gene:Zm00001eb383450 gene:Zm00001eb383470
gene:Zm00001eb383460 gene:Zm00001eb383520
gene:Zm00001eb383520 gene:Zm00001eb383530
gene:Zm00001eb383520 gene:Zm00001eb383550
gene:Zm00001eb383530 gene:Zm00001eb383550
gene:Zm00001eb383550 gene:Zm00001eb383560
gene:Zm00001eb383830 gene:Zm00001eb383860
gene:Zm00001eb383860 gene:Zm00001eb383870
gene:Zm00001eb384340 gene:Zm00001eb384360
gene:Zm00001eb384430 gene:Zm00001eb384490
gene:Zm00001eb384490 gene:Zm00001eb384540
gene:Zm00001eb384510 gene:Zm00001eb384560
gene:Zm00001eb384590 gene:Zm00001eb384620
gene:Zm00001eb384900 gene:Zm00001eb384930
gene:Zm00001eb384930 gene:Zm00001eb384940
gene:Zm00001eb385070 gene:Zm00001eb385100
gene:Zm00001eb385440 gene:Zm00001eb385470
gene:Zm00001eb386000 gene:Zm00001eb386010
gene:Zm00001eb386060 gene:Zm00001eb386120
gene:Zm00001eb386070 gene:Zm00001eb386120
gene:Zm00001eb386200 gene:Zm00001eb386210
gene:Zm00001eb386220 gene:Zm00001eb386230
gene:Zm00001eb386350 gene:Zm00001eb386360
gene:Zm00001eb386350 gene:Zm00001eb386370
gene:Zm00001eb386360 gene:Zm00001eb386370
gene:Zm00001eb386420 gene:Zm00001eb386430
gene:Zm00001eb386420 gene:Zm00001eb386440
gene:Zm00001eb386430 gene:Zm00001eb386440
gene:Zm00001eb386690 gene:Zm00001eb386700
gene:Zm00001eb387170 gene:Zm00001eb387190
gene:Zm00001eb387240 gene:Zm00001eb387260
gene:Zm00001eb387470 gene:Zm00001eb387490
gene:Zm00001eb387640 gene:Zm00001eb387670
gene:Zm00001eb387920 gene:Zm00001eb387930
gene:Zm00001eb387920 gene:Zm00001eb387960
gene:Zm00001eb387930 gene:Zm00001eb387960
gene:Zm00001eb387960 gene:Zm00001eb388000
gene:Zm00001eb387970 gene:Zm00001eb388010
gene:Zm00001eb388000 gene:Zm00001eb388020
gene:Zm00001eb388010 gene:Zm00001eb388020
gene:Zm00001eb388210 gene:Zm00001eb388220
gene:Zm00001eb388330 gene:Zm00001eb388340
gene:Zm00001eb388570 gene:Zm00001eb388580
gene:Zm00001eb388570 gene:Zm00001eb388590
gene:Zm00001eb388580 gene:Zm00001eb388590
gene:Zm00001eb388780 gene:Zm00001eb388790
gene:Zm00001eb388850 gene:Zm00001eb388890
gene:Zm00001eb388860 gene:Zm00001eb388880
gene:Zm00001eb388870 gene:Zm00001eb388900
gene:Zm00001eb389020 gene:Zm00001eb389030
gene:Zm00001eb389110 gene:Zm00001eb389130
gene:Zm00001eb389480 gene:Zm00001eb389500
gene:Zm00001eb389730 gene:Zm00001eb389740
gene:Zm00001eb390050 gene:Zm00001eb390080
gene:Zm00001eb390440 gene:Zm00001eb390450
gene:Zm00001eb390690 gene:Zm00001eb390710
gene:Zm00001eb391350 gene:Zm00001eb391360
gene:Zm00001eb391350 gene:Zm00001eb391370
gene:Zm00001eb391360 gene:Zm00001eb391370
gene:Zm00001eb391360 gene:Zm00001eb391400
gene:Zm00001eb391370 gene:Zm00001eb391400
gene:Zm00001eb391400 gene:Zm00001eb391410
gene:Zm00001eb391400 gene:Zm00001eb391450
gene:Zm00001eb391410 gene:Zm00001eb391450
gene:Zm00001eb391460 gene:Zm00001eb391470
gene:Zm00001eb391470 gene:Zm00001eb391480
gene:Zm00001eb391610 gene:Zm00001eb391620
gene:Zm00001eb391610 gene:Zm00001eb391630
gene:Zm00001eb391620 gene:Zm00001eb391630
gene:Zm00001eb391620 gene:Zm00001eb391650
gene:Zm00001eb391630 gene:Zm00001eb391650
gene:Zm00001eb391630 gene:Zm00001eb391660
gene:Zm00001eb391650 gene:Zm00001eb391660
gene:Zm00001eb391650 gene:Zm00001eb391670
gene:Zm00001eb391660 gene:Zm00001eb391670
gene:Zm00001eb391660 gene:Zm00001eb391690
gene:Zm00001eb391670 gene:Zm00001eb391690
gene:Zm00001eb391800 gene:Zm00001eb391840
gene:Zm00001eb391840 gene:Zm00001eb391870
