query_gene	ref_gene	query_chr	ref_chr	query_index	ref_index	Type
gene:Zm00001eb169170	gene:SORBI_3005G099100	4	5	449	1019	shared_gene_pairs
gene:Zm00001eb169190	gene:SORBI_3005G098800	4	5	450	1016	shared_gene_pairs
gene:Zm00001eb169200	gene:SORBI_3005G098400	4	5	451	1012	shared_gene_pairs
gene:Zm00001eb169210	gene:SORBI_3005G098300	4	5	452	1011	shared_gene_pairs
gene:Zm00001eb169230	gene:SORBI_3005G098200	4	5	454	1009	shared_gene_pairs
gene:Zm00001eb169240	gene:SORBI_3005G098000	4	5	455	1007	shared_gene_pairs
gene:Zm00001eb169310	gene:SORBI_3005G110499	4	5	462	1176	shared_gene_pairs
gene:Zm00001eb169340	gene:SORBI_3005G110490	4	5	465	1173	shared_gene_pairs
gene:Zm00001eb169360	gene:SORBI_3005G110481	4	5	467	1170	shared_gene_pairs
gene:Zm00001eb169370	gene:SORBI_3005G121500	4	5	468	1305	shared_gene_pairs
gene:Zm00001eb169380	gene:SORBI_3005G120800	4	5	469	1300	shared_gene_pairs
gene:Zm00001eb169400	gene:SORBI_3005G120700	4	5	471	1299	shared_gene_pairs
gene:Zm00001eb169410	gene:SORBI_3005G120600	4	5	472	1298	shared_gene_pairs
gene:Zm00001eb169420	gene:SORBI_3005G120500	4	5	473	1297	shared_gene_pairs
gene:Zm00001eb169430	gene:SORBI_3005G120400	4	5	474	1294	shared_gene_pairs
gene:Zm00001eb169440	gene:SORBI_3005G119900	4	5	475	1288	shared_gene_pairs
gene:Zm00001eb169450	gene:SORBI_3005G118400	4	5	476	1275	shared_gene_pairs
gene:Zm00001eb169460	gene:SORBI_3005G117400	4	5	477	1265	shared_gene_pairs
gene:Zm00001eb169480	gene:SORBI_3005G117100	4	5	479	1262	shared_gene_pairs
gene:Zm00001eb169490	gene:SORBI_3005G116900	4	5	480	1260	shared_gene_pairs
gene:Zm00001eb169510	gene:SORBI_3005G116300	4	5	482	1254	shared_gene_pairs
gene:Zm00001eb169540	gene:SORBI_3005G116200	4	5	484	1252	shared_gene_pairs
gene:Zm00001eb169560	gene:SORBI_3005G115900	4	5	486	1249	shared_gene_pairs
gene:Zm00001eb169570	gene:SORBI_3005G115600	4	5	487	1247	shared_gene_pairs
gene:Zm00001eb169580	gene:SORBI_3005G115500	4	5	488	1246	shared_gene_pairs
gene:Zm00001eb169590	gene:SORBI_3005G110526	4	5	489	1185	quota_Anchor
gene:Zm00001eb169610	gene:SORBI_3005G110535	4	5	491	1188	quota_Anchor
gene:Zm00001eb169620	gene:SORBI_3005G110541	4	5	492	1190	quota_Anchor
gene:Zm00001eb169630	gene:SORBI_3005G110544	4	5	493	1191	quota_Anchor
gene:Zm00001eb169670	gene:SORBI_3005G110550	4	5	496	1193	quota_Anchor
gene:Zm00001eb169680	gene:SORBI_3005G110553	4	5	497	1194	quota_Anchor
gene:Zm00001eb169770	gene:SORBI_3005G114800	4	5	506	1239	shared_gene_pairs
gene:Zm00001eb169790	gene:SORBI_3005G114500	4	5	508	1236	shared_gene_pairs
gene:Zm00001eb169800	gene:SORBI_3005G114400	4	5	509	1235	shared_gene_pairs
gene:Zm00001eb169820	gene:SORBI_3005G112700	4	5	511	1224	shared_gene_pairs
gene:Zm00001eb169850	gene:SORBI_3005G112400	4	5	514	1220	quota_Anchor
gene:Zm00001eb169870	gene:SORBI_3005G114000	4	5	515	1231	quota_align
gene:Zm00001eb169880	gene:SORBI_3005G112400	4	5	516	1220	quota_align
gene:Zm00001eb169890	gene:SORBI_3005G112000	4	5	517	1214	shared_gene_pairs
gene:Zm00001eb169910	gene:SORBI_3005G111900	4	5	519	1213	shared_gene_pairs
gene:Zm00001eb169920	gene:SORBI_3005G111700	4	5	520	1211	shared_gene_pairs
gene:Zm00001eb169930	gene:SORBI_3005G111600	4	5	521	1210	shared_gene_pairs
gene:Zm00001eb169940	gene:SORBI_3005G111500	4	5	522	1208	shared_gene_pairs
gene:Zm00001eb169950	gene:SORBI_3005G110600	4	5	523	1199	quota_align
gene:Zm00001eb169970	gene:SORBI_3005G111100	4	5	525	1204	shared_gene_pairs
gene:Zm00001eb170020	gene:SORBI_3005G113300	4	5	530	1228	quota_align
gene:Zm00001eb170040	gene:SORBI_3005G112800	4	5	532	1225	quota_align
gene:Zm00001eb170050	gene:SORBI_3005G122300	4	5	533	1311	shared_gene_pairs
gene:Zm00001eb170080	gene:SORBI_3005G122500	4	5	536	1313	shared_gene_pairs
gene:Zm00001eb170110	gene:SORBI_3005G123000	4	5	539	1319	shared_gene_pairs
gene:Zm00001eb170140	gene:SORBI_3005G123300	4	5	542	1321	shared_gene_pairs
gene:Zm00001eb170150	gene:SORBI_3005G123500	4	5	543	1324	shared_gene_pairs
gene:Zm00001eb170170	gene:SORBI_3005G125300	4	5	545	1339	shared_gene_pairs
gene:Zm00001eb170180	gene:SORBI_3005G126100	4	5	546	1345	shared_gene_pairs
gene:Zm00001eb170190	gene:SORBI_3005G126300	4	5	547	1347	shared_gene_pairs
gene:Zm00001eb170230	gene:SORBI_3005G126800	4	5	551	1352	quota_align
gene:Zm00001eb170230	gene:SORBI_3005G126701	4	5	551	1351	quota_Anchor
gene:Zm00001eb170240	gene:SORBI_3005G126800	4	5	552	1352	quota_Anchor
gene:Zm00001eb170330	gene:SORBI_3005G128100	4	5	556	1364	shared_gene_pairs
gene:Zm00001eb170340	gene:SORBI_3005G128400	4	5	557	1367	shared_gene_pairs
gene:Zm00001eb170350	gene:SORBI_3005G129201	4	5	558	1374	shared_gene_pairs
gene:Zm00001eb170360	gene:SORBI_3005G129400	4	5	559	1376	shared_gene_pairs
gene:Zm00001eb170390	gene:SORBI_3005G129600	4	5	561	1378	shared_gene_pairs
gene:Zm00001eb170400	gene:SORBI_3005G129700	4	5	562	1380	shared_gene_pairs
gene:Zm00001eb170450	gene:SORBI_3005G130800	4	5	566	1399	shared_gene_pairs
gene:Zm00001eb170460	gene:SORBI_3005G131600	4	5	567	1408	quota_align
gene:Zm00001eb170490	gene:SORBI_3005G131000	4	5	570	1401	quota_Anchor
gene:Zm00001eb170500	gene:SORBI_3005G131000	4	5	571	1401	quota_align
gene:Zm00001eb170530	gene:SORBI_3005G131900	4	5	574	1411	shared_gene_pairs
gene:Zm00001eb170540	gene:SORBI_3005G132000	4	5	575	1412	shared_gene_pairs
gene:Zm00001eb170550	gene:SORBI_3005G132200	4	5	576	1416	shared_gene_pairs
gene:Zm00001eb170560	gene:SORBI_3005G132300	4	5	577	1418	shared_gene_pairs
gene:Zm00001eb170610	gene:SORBI_3007G108100	4	7	581	1135	shared_gene_pairs
gene:Zm00001eb170630	gene:SORBI_3007G107900	4	7	583	1132	shared_gene_pairs
gene:Zm00001eb170650	gene:SORBI_3007G106700	4	7	585	1119	shared_gene_pairs
gene:Zm00001eb170690	gene:SORBI_3007G106400	4	7	588	1116	shared_gene_pairs
gene:Zm00001eb170720	gene:SORBI_3007G106300	4	7	591	1115	shared_gene_pairs
gene:Zm00001eb170730	gene:SORBI_3007G105900	4	7	592	1112	shared_gene_pairs
gene:Zm00001eb170740	gene:SORBI_3007G105700	4	7	593	1110	shared_gene_pairs
gene:Zm00001eb170830	gene:SORBI_3007G090600	4	7	601	961	shared_gene_pairs
gene:Zm00001eb170900	gene:SORBI_3007G091600	4	7	608	971	shared_gene_pairs
gene:Zm00001eb170920	gene:SORBI_3007G092000	4	7	609	974	shared_gene_pairs
gene:Zm00001eb170930	gene:SORBI_3007G092100	4	7	610	975	shared_gene_pairs
gene:Zm00001eb170950	gene:SORBI_3007G081300	4	7	612	846	shared_gene_pairs
gene:Zm00001eb170960	gene:SORBI_3007G080500	4	7	613	836	quota_Anchor
gene:Zm00001eb170960	gene:SORBI_3007G080900	4	7	613	842	quota_align
gene:Zm00001eb170970	gene:SORBI_3007G079600	4	7	614	829	shared_gene_pairs
gene:Zm00001eb170990	gene:SORBI_3007G079300	4	7	616	826	shared_gene_pairs
gene:Zm00001eb171000	gene:SORBI_3007G078800	4	7	617	822	shared_gene_pairs
gene:Zm00001eb171010	gene:SORBI_3007G078600	4	7	618	820	shared_gene_pairs
gene:Zm00001eb171020	gene:SORBI_3007G078500	4	7	619	819	quota_Anchor
gene:Zm00001eb171020	gene:SORBI_3007G078300	4	7	619	817	quota_align
gene:Zm00001eb171030	gene:SORBI_3007G078100	4	7	620	815	shared_gene_pairs
gene:Zm00001eb171040	gene:SORBI_3007G077400	4	7	621	806	shared_gene_pairs
gene:Zm00001eb171050	gene:SORBI_3007G077200	4	7	622	804	quota_Anchor
gene:Zm00001eb171050	gene:SORBI_3007G077300	4	7	622	805	quota_align
gene:Zm00001eb171060	gene:SORBI_3007G076900	4	7	623	801	shared_gene_pairs
gene:Zm00001eb171080	gene:SORBI_3007G076800	4	7	625	800	shared_gene_pairs
gene:Zm00001eb171090	gene:SORBI_3007G076200	4	7	626	793	shared_gene_pairs
gene:Zm00001eb171100	gene:SORBI_3007G075900	4	7	627	790	shared_gene_pairs
gene:Zm00001eb171110	gene:SORBI_3007G075800	4	7	628	789	shared_gene_pairs
gene:Zm00001eb171140	gene:SORBI_3007G075400	4	7	630	784	shared_gene_pairs
gene:Zm00001eb171180	gene:SORBI_3007G074600	4	7	633	776	shared_gene_pairs
gene:Zm00001eb171190	gene:SORBI_3007G074500	4	7	634	775	shared_gene_pairs
gene:Zm00001eb171210	gene:SORBI_3007G072600	4	7	636	756	shared_gene_pairs
gene:Zm00001eb171230	gene:SORBI_3007G071500	4	7	638	743	shared_gene_pairs
gene:Zm00001eb171240	gene:SORBI_3007G071300	4	7	639	741	shared_gene_pairs
gene:Zm00001eb171250	gene:SORBI_3007G071200	4	7	640	740	quota_Anchor
gene:Zm00001eb171260	gene:SORBI_3007G071100	4	7	641	739	shared_gene_pairs
gene:Zm00001eb171270	gene:SORBI_3007G069900	4	7	642	728	shared_gene_pairs
gene:Zm00001eb171320	gene:SORBI_3007G069700	4	7	646	725	shared_gene_pairs
gene:Zm00001eb171340	gene:SORBI_3007G069600	4	7	647	724	shared_gene_pairs
gene:Zm00001eb171400	gene:SORBI_3007G068900	4	7	653	716	shared_gene_pairs
gene:Zm00001eb171410	gene:SORBI_3007G068500	4	7	654	713	shared_gene_pairs
gene:Zm00001eb171440	gene:SORBI_3007G068100	4	7	657	710	shared_gene_pairs
gene:Zm00001eb171480	gene:SORBI_3007G067700	4	7	660	706	shared_gene_pairs
gene:Zm00001eb171490	gene:SORBI_3007G066900	4	7	661	704	quota_Anchor
gene:Zm00001eb171560	gene:SORBI_3007G067008	4	7	668	703	quota_Anchor
gene:Zm00001eb171690	gene:SORBI_3007G065700	4	7	679	678	shared_gene_pairs
gene:Zm00001eb171700	gene:SORBI_3007G065500	4	7	680	676	shared_gene_pairs
gene:Zm00001eb171710	gene:SORBI_3007G065400	4	7	681	675	shared_gene_pairs
gene:Zm00001eb171720	gene:SORBI_3007G065300	4	7	682	674	shared_gene_pairs
gene:Zm00001eb171750	gene:SORBI_3007G065100	4	7	684	673	shared_gene_pairs
gene:Zm00001eb171760	gene:SORBI_3007G063600	4	7	685	659	quota_Anchor
gene:Zm00001eb171770	gene:SORBI_3007G063100	4	7	686	655	shared_gene_pairs
gene:Zm00001eb171780	gene:SORBI_3007G063000	4	7	687	654	shared_gene_pairs
gene:Zm00001eb171790	gene:SORBI_3007G062800	4	7	688	652	shared_gene_pairs
gene:Zm00001eb171810	gene:SORBI_3007G062500	4	7	690	649	shared_gene_pairs
gene:Zm00001eb171820	gene:SORBI_3007G062200	4	7	691	648	shared_gene_pairs
gene:Zm00001eb171840	gene:SORBI_3007G062100	4	7	692	647	quota_Anchor
gene:Zm00001eb171880	gene:SORBI_3007G061800	4	7	696	644	shared_gene_pairs
gene:Zm00001eb171920	gene:SORBI_3007G061500	4	7	698	642	shared_gene_pairs
gene:Zm00001eb171990	gene:SORBI_3007G059900	4	7	705	625	shared_gene_pairs
gene:Zm00001eb172000	gene:SORBI_3007G059600	4	7	706	622	quota_Anchor
gene:Zm00001eb172020	gene:SORBI_3007G059500	4	7	708	621	shared_gene_pairs
gene:Zm00001eb172030	gene:SORBI_3007G055400	4	7	709	580	quota_align
gene:Zm00001eb172040	gene:SORBI_3007G056500	4	7	710	590	quota_align
gene:Zm00001eb172060	gene:SORBI_3007G057201	4	7	712	597	quota_Anchor
gene:Zm00001eb172070	gene:SORBI_3007G055000	4	7	713	577	shared_gene_pairs
gene:Zm00001eb172080	gene:SORBI_3007G054900	4	7	714	576	shared_gene_pairs
gene:Zm00001eb172090	gene:SORBI_3007G053800	4	7	715	565	shared_gene_pairs
gene:Zm00001eb172100	gene:SORBI_3007G053700	4	7	716	564	shared_gene_pairs
gene:Zm00001eb172110	gene:SORBI_3007G053500	4	7	717	562	shared_gene_pairs
gene:Zm00001eb172120	gene:SORBI_3007G053400	4	7	718	561	shared_gene_pairs
gene:Zm00001eb172130	gene:SORBI_3007G053300	4	7	719	560	shared_gene_pairs
gene:Zm00001eb172140	gene:SORBI_3007G052900	4	7	720	557	shared_gene_pairs
gene:Zm00001eb172160	gene:SORBI_3007G052800	4	7	722	556	shared_gene_pairs
gene:Zm00001eb172170	gene:SORBI_3007G052600	4	7	723	554	shared_gene_pairs
gene:Zm00001eb172180	gene:SORBI_3007G051200	4	7	724	540	shared_gene_pairs
gene:Zm00001eb172190	gene:SORBI_3007G051100	4	7	725	539	shared_gene_pairs
gene:Zm00001eb172200	gene:SORBI_3007G051000	4	7	726	538	shared_gene_pairs
gene:Zm00001eb172230	gene:SORBI_3007G050600	4	7	728	532	shared_gene_pairs
gene:Zm00001eb172240	gene:SORBI_3007G050500	4	7	729	531	shared_gene_pairs
gene:Zm00001eb172270	gene:SORBI_3007G050200	4	7	732	528	shared_gene_pairs
gene:Zm00001eb172290	gene:SORBI_3007G050100	4	7	734	527	shared_gene_pairs
gene:Zm00001eb172300	gene:SORBI_3007G050000	4	7	735	526	shared_gene_pairs
gene:Zm00001eb172310	gene:SORBI_3007G049600	4	7	736	520	shared_gene_pairs
gene:Zm00001eb172340	gene:SORBI_3007G049200	4	7	738	516	quota_Anchor
gene:Zm00001eb172350	gene:SORBI_3007G048700	4	7	739	510	shared_gene_pairs
gene:Zm00001eb172370	gene:SORBI_3007G048500	4	7	741	508	shared_gene_pairs
gene:Zm00001eb172380	gene:SORBI_3007G048400	4	7	742	507	quota_Anchor
gene:Zm00001eb172390	gene:SORBI_3007G048200	4	7	743	505	shared_gene_pairs
gene:Zm00001eb172410	gene:SORBI_3007G047700	4	7	745	501	shared_gene_pairs
gene:Zm00001eb172420	gene:SORBI_3007G047300	4	7	746	496	quota_align
gene:Zm00001eb172450	gene:SORBI_3007G047400	4	7	749	497	shared_gene_pairs
gene:Zm00001eb172500	gene:SORBI_3007G047200	4	7	753	495	shared_gene_pairs
gene:Zm00001eb172520	gene:SORBI_3007G046400	4	7	754	485	shared_gene_pairs
gene:Zm00001eb172540	gene:SORBI_3007G046200	4	7	756	484	shared_gene_pairs
gene:Zm00001eb172550	gene:SORBI_3007G046000	4	7	757	482	shared_gene_pairs
gene:Zm00001eb172570	gene:SORBI_3007G045700	4	7	759	478	shared_gene_pairs
gene:Zm00001eb172580	gene:SORBI_3007G045600	4	7	760	477	shared_gene_pairs
gene:Zm00001eb172590	gene:SORBI_3007G045500	4	7	761	476	shared_gene_pairs
gene:Zm00001eb172630	gene:SORBI_3007G043700	4	7	765	457	shared_gene_pairs
gene:Zm00001eb172640	gene:SORBI_3007G043600	4	7	766	456	shared_gene_pairs
gene:Zm00001eb172650	gene:SORBI_3007G043500	4	7	767	455	shared_gene_pairs
gene:Zm00001eb172680	gene:SORBI_3007G043400	4	7	769	454	shared_gene_pairs
gene:Zm00001eb172700	gene:SORBI_3007G042900	4	7	771	448	shared_gene_pairs
gene:Zm00001eb172710	gene:SORBI_3007G042800	4	7	772	447	shared_gene_pairs
gene:Zm00001eb172740	gene:SORBI_3007G042700	4	7	775	446	quota_Anchor
gene:Zm00001eb172770	gene:SORBI_3007G042300	4	7	778	442	shared_gene_pairs
gene:Zm00001eb172780	gene:SORBI_3007G041500	4	7	779	434	shared_gene_pairs
gene:Zm00001eb172800	gene:SORBI_3007G041200	4	7	780	431	shared_gene_pairs
gene:Zm00001eb172850	gene:SORBI_3007G039500	4	7	785	406	quota_Anchor
gene:Zm00001eb172860	gene:SORBI_3007G039400	4	7	786	405	quota_Anchor
gene:Zm00001eb172880	gene:SORBI_3007G039200	4	7	788	403	quota_Anchor
gene:Zm00001eb172920	gene:SORBI_3007G038000	4	7	792	389	quota_Anchor
gene:Zm00001eb172930	gene:SORBI_3007G037200	4	7	793	382	quota_Anchor
gene:Zm00001eb172940	gene:SORBI_3007G036900	4	7	794	379	quota_Anchor
gene:Zm00001eb172960	gene:SORBI_3007G035900	4	7	796	367	quota_Anchor
gene:Zm00001eb172970	gene:SORBI_3007G035700	4	7	797	365	quota_Anchor
gene:Zm00001eb172980	gene:SORBI_3007G035600	4	7	798	364	quota_Anchor
gene:Zm00001eb173020	gene:SORBI_3007G035500	4	7	802	363	quota_Anchor
gene:Zm00001eb173030	gene:SORBI_3007G034300	4	7	803	351	quota_Anchor
gene:Zm00001eb173050	gene:SORBI_3007G034200	4	7	804	350	quota_Anchor
gene:Zm00001eb173060	gene:SORBI_3007G034000	4	7	805	348	quota_Anchor
gene:Zm00001eb173070	gene:SORBI_3007G033800	4	7	806	346	quota_Anchor
gene:Zm00001eb173080	gene:SORBI_3007G033200	4	7	807	340	quota_Anchor
gene:Zm00001eb173090	gene:SORBI_3007G032500	4	7	808	334	quota_Anchor
gene:Zm00001eb173100	gene:SORBI_3007G032000	4	7	809	329	quota_Anchor
gene:Zm00001eb173130	gene:SORBI_3007G031100	4	7	811	320	quota_Anchor
gene:Zm00001eb173140	gene:SORBI_3007G031000	4	7	812	319	quota_Anchor
gene:Zm00001eb173150	gene:SORBI_3007G030800	4	7	813	317	quota_Anchor
gene:Zm00001eb173170	gene:SORBI_3007G030100	4	7	815	310	quota_Anchor
gene:Zm00001eb173180	gene:SORBI_3007G029400	4	7	816	303	quota_Anchor
gene:Zm00001eb173190	gene:SORBI_3007G028100	4	7	817	289	quota_Anchor
gene:Zm00001eb173200	gene:SORBI_3007G028200	4	7	818	290	quota_Anchor
gene:Zm00001eb173230	gene:SORBI_3007G028500	4	7	821	293	quota_Anchor
gene:Zm00001eb173240	gene:SORBI_3007G028600	4	7	822	294	quota_Anchor
gene:Zm00001eb173270	gene:SORBI_3007G027700	4	7	825	285	quota_Anchor
gene:Zm00001eb173280	gene:SORBI_3007G026800	4	7	826	276	quota_Anchor
gene:Zm00001eb173320	gene:SORBI_3007G026600	4	7	828	274	quota_Anchor
gene:Zm00001eb173330	gene:SORBI_3007G026500	4	7	829	273	quota_Anchor
gene:Zm00001eb173350	gene:SORBI_3007G026300	4	7	831	271	quota_Anchor
gene:Zm00001eb173360	gene:SORBI_3007G026200	4	7	832	270	quota_Anchor
gene:Zm00001eb173380	gene:SORBI_3007G026000	4	7	833	268	quota_Anchor
gene:Zm00001eb173390	gene:SORBI_3007G025500	4	7	834	263	quota_Anchor
gene:Zm00001eb173410	gene:SORBI_3007G025400	4	7	835	262	quota_Anchor
gene:Zm00001eb173420	gene:SORBI_3007G024700	4	7	836	254	quota_Anchor
gene:Zm00001eb173440	gene:SORBI_3007G024500	4	7	837	252	quota_Anchor
gene:Zm00001eb173470	gene:SORBI_3007G024200	4	7	839	249	quota_Anchor
gene:Zm00001eb173480	gene:SORBI_3007G023600	4	7	840	241	quota_Anchor
gene:Zm00001eb173490	gene:SORBI_3007G023400	4	7	841	239	quota_Anchor
gene:Zm00001eb173510	gene:SORBI_3007G023300	4	7	843	238	quota_Anchor
gene:Zm00001eb173520	gene:SORBI_3007G023100	4	7	845	236	quota_Anchor
gene:Zm00001eb173540	gene:SORBI_3007G022700	4	7	846	232	quota_Anchor
gene:Zm00001eb173560	gene:SORBI_3007G022500	4	7	848	230	quota_Anchor
gene:Zm00001eb173570	gene:SORBI_3007G022200	4	7	849	227	quota_Anchor
gene:Zm00001eb173580	gene:SORBI_3007G021900	4	7	850	224	quota_Anchor
gene:Zm00001eb173610	gene:SORBI_3007G021700	4	7	853	222	quota_Anchor
gene:Zm00001eb173630	gene:SORBI_3007G020800	4	7	854	213	quota_Anchor
gene:Zm00001eb173640	gene:SORBI_3007G020700	4	7	855	212	quota_Anchor
gene:Zm00001eb173650	gene:SORBI_3007G020300	4	7	856	208	quota_Anchor
gene:Zm00001eb173660	gene:SORBI_3007G019800	4	7	857	203	quota_Anchor
gene:Zm00001eb173670	gene:SORBI_3007G019700	4	7	858	202	quota_Anchor
gene:Zm00001eb173700	gene:SORBI_3007G019501	4	7	861	200	quota_Anchor
gene:Zm00001eb173710	gene:SORBI_3007G019000	4	7	862	195	quota_Anchor
gene:Zm00001eb173790	gene:SORBI_3007G018300	4	7	870	187	quota_Anchor
gene:Zm00001eb173820	gene:SORBI_3007G018200	4	7	873	186	quota_Anchor
gene:Zm00001eb173840	gene:SORBI_3007G018100	4	7	875	185	quota_Anchor
gene:Zm00001eb173900	gene:SORBI_3007G017500	4	7	879	180	quota_Anchor
gene:Zm00001eb173940	gene:SORBI_3007G016400	4	7	882	168	quota_Anchor
gene:Zm00001eb173960	gene:SORBI_3007G015500	4	7	884	159	quota_Anchor
gene:Zm00001eb173970	gene:SORBI_3007G015400	4	7	885	158	quota_Anchor
gene:Zm00001eb173980	gene:SORBI_3007G015100	4	7	886	155	quota_Anchor
gene:Zm00001eb173990	gene:SORBI_3007G013900	4	7	887	143	quota_Anchor
gene:Zm00001eb174000	gene:SORBI_3007G013800	4	7	888	142	quota_Anchor
gene:Zm00001eb174010	gene:SORBI_3007G013400	4	7	889	138	quota_Anchor
gene:Zm00001eb174030	gene:SORBI_3007G013300	4	7	891	137	quota_Anchor
gene:Zm00001eb174060	gene:SORBI_3007G012900	4	7	893	133	quota_Anchor
gene:Zm00001eb174070	gene:SORBI_3007G012700	4	7	894	131	quota_Anchor
gene:Zm00001eb174080	gene:SORBI_3007G011600	4	7	895	121	quota_Anchor
gene:Zm00001eb174100	gene:SORBI_3007G011400	4	7	897	119	quota_Anchor
gene:Zm00001eb174120	gene:SORBI_3007G010900	4	7	898	114	quota_Anchor
gene:Zm00001eb174130	gene:SORBI_3007G009700	4	7	899	102	quota_Anchor
gene:Zm00001eb174160	gene:SORBI_3007G009500	4	7	901	100	quota_Anchor
gene:Zm00001eb174170	gene:SORBI_3007G009400	4	7	902	99	quota_Anchor
gene:Zm00001eb174180	gene:SORBI_3007G009300	4	7	903	98	quota_Anchor
gene:Zm00001eb174190	gene:SORBI_3007G009100	4	7	904	96	quota_Anchor
gene:Zm00001eb174200	gene:SORBI_3007G009000	4	7	905	95	quota_Anchor
gene:Zm00001eb174210	gene:SORBI_3007G008800	4	7	906	93	quota_Anchor
gene:Zm00001eb174240	gene:SORBI_3007G008500	4	7	908	90	quota_Anchor
gene:Zm00001eb174300	gene:SORBI_3007G008200	4	7	912	87	quota_Anchor
gene:Zm00001eb174310	gene:SORBI_3007G007900	4	7	913	84	quota_Anchor
gene:Zm00001eb174320	gene:SORBI_3007G007800	4	7	914	83	quota_Anchor
gene:Zm00001eb174330	gene:SORBI_3007G007000	4	7	915	74	quota_Anchor
gene:Zm00001eb174340	gene:SORBI_3007G006501	4	7	916	69	quota_Anchor
gene:Zm00001eb174360	gene:SORBI_3007G005500	4	7	917	57	quota_Anchor
gene:Zm00001eb174370	gene:SORBI_3007G005300	4	7	918	55	quota_Anchor
gene:Zm00001eb174420	gene:SORBI_3007G004600	4	7	922	46	quota_Anchor
gene:Zm00001eb174440	gene:SORBI_3007G004500	4	7	924	45	quota_Anchor
gene:Zm00001eb174450	gene:SORBI_3007G004200	4	7	925	42	quota_Anchor
gene:Zm00001eb174460	gene:SORBI_3007G004100	4	7	926	41	quota_Anchor
gene:Zm00001eb174480	gene:SORBI_3007G003100	4	7	927	30	quota_Anchor
gene:Zm00001eb174500	gene:SORBI_3007G206700	4	7	928	2157	shared_gene_pairs
gene:Zm00001eb174520	gene:SORBI_3007G206200	4	7	930	2150	shared_gene_pairs
gene:Zm00001eb174530	gene:SORBI_3007G205900	4	7	931	2147	shared_gene_pairs
gene:Zm00001eb174550	gene:SORBI_3007G205000	4	7	933	2138	shared_gene_pairs
gene:Zm00001eb174560	gene:SORBI_3007G204900	4	7	934	2137	shared_gene_pairs
gene:Zm00001eb174570	gene:SORBI_3007G204800	4	7	935	2136	shared_gene_pairs
gene:Zm00001eb174590	gene:SORBI_3007G204600	4	7	937	2134	shared_gene_pairs
gene:Zm00001eb174600	gene:SORBI_3007G204300	4	7	938	2130	shared_gene_pairs
gene:Zm00001eb174610	gene:SORBI_3007G203200	4	7	939	2118	shared_gene_pairs
gene:Zm00001eb174620	gene:SORBI_3007G203000	4	7	940	2116	shared_gene_pairs
gene:Zm00001eb174630	gene:SORBI_3007G202600	4	7	941	2112	shared_gene_pairs
gene:Zm00001eb174640	gene:SORBI_3007G202000	4	7	942	2105	shared_gene_pairs
gene:Zm00001eb174650	gene:SORBI_3007G201900	4	7	944	2104	shared_gene_pairs
gene:Zm00001eb174670	gene:SORBI_3007G201800	4	7	945	2103	shared_gene_pairs
gene:Zm00001eb174690	gene:SORBI_3007G201200	4	7	946	2095	quota_Anchor
gene:Zm00001eb174700	gene:SORBI_3007G201200	4	7	947	2095	quota_align
gene:Zm00001eb174710	gene:SORBI_3007G201100	4	7	948	2094	shared_gene_pairs
gene:Zm00001eb174730	gene:SORBI_3007G200600	4	7	949	2090	shared_gene_pairs
gene:Zm00001eb174750	gene:SORBI_3007G200100	4	7	950	2085	shared_gene_pairs
gene:Zm00001eb174760	gene:SORBI_3007G200000	4	7	951	2084	quota_align
gene:Zm00001eb174790	gene:SORBI_3007G199800	4	7	954	2082	quota_Anchor
gene:Zm00001eb174830	gene:SORBI_3007G199800	4	7	958	2082	quota_align
gene:Zm00001eb174830	gene:SORBI_3007G199700	4	7	958	2081	quota_Anchor
gene:Zm00001eb174850	gene:SORBI_3007G199600	4	7	960	2080	shared_gene_pairs
gene:Zm00001eb174860	gene:SORBI_3007G199101	4	7	961	2075	shared_gene_pairs
gene:Zm00001eb174880	gene:SORBI_3007G198300	4	7	962	2067	shared_gene_pairs
gene:Zm00001eb174930	gene:SORBI_3007G197800	4	7	964	2062	shared_gene_pairs
gene:Zm00001eb174950	gene:SORBI_3007G197600	4	7	966	2060	quota_Anchor
gene:Zm00001eb174960	gene:SORBI_3007G197500	4	7	967	2059	shared_gene_pairs
gene:Zm00001eb174970	gene:SORBI_3007G197400	4	7	968	2057	shared_gene_pairs
gene:Zm00001eb175040	gene:SORBI_3007G196300	4	7	974	2046	shared_gene_pairs
gene:Zm00001eb175050	gene:SORBI_3007G196100	4	7	975	2044	shared_gene_pairs
gene:Zm00001eb175070	gene:SORBI_3007G195600	4	7	977	2039	shared_gene_pairs
gene:Zm00001eb175100	gene:SORBI_3007G194500	4	7	979	2028	shared_gene_pairs
gene:Zm00001eb175120	gene:SORBI_3007G193900	4	7	980	2022	shared_gene_pairs
gene:Zm00001eb175140	gene:SORBI_3007G193700	4	7	982	2020	shared_gene_pairs
gene:Zm00001eb175180	gene:SORBI_3007G193200	4	7	986	2015	shared_gene_pairs
gene:Zm00001eb175190	gene:SORBI_3007G193500	4	7	987	2018	quota_align
gene:Zm00001eb175200	gene:SORBI_3007G192800	4	7	988	2012	shared_gene_pairs
